OID,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_Trac,Population,MHLTH_Crud,PHLTH_Crud,Geolocatio,lat,long,MHLTH_Medi,PHLTH_Medi,MHLTH,PHLTH,Health,Distance,Dist_HLTH
-1,1,28,1,28,MI,Detroit,2622000,26163522000.000000000000000,2622000-26163522000,2061,19.699999999999999,21.600000000000001,"(42.34357571170, -83.0875893354)",42.343575710000003,-83.087589339999994,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,29,1,29,MI,Detroit,2622000,26163543800.000000000000000,2622000-26163543800,1093,18.800000000000001,19.300000000000001,"(42.38940718670, -83.2540331743)",42.389407190000000,-83.254033170000000,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,30,1,30,MI,Detroit,2622000,26163536300.000000000000000,2622000-26163536300,3130,18.600000000000001,20.199999999999999,"(42.40619723260, -83.1501123109)",42.406197229999997,-83.150112309999997,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,31,1,31,MI,Detroit,2622000,26163508100.000000000000000,2622000-26163508100,2227,18.500000000000000,18.899999999999999,"(42.44089419720, -83.1014826561)",42.440894200000002,-83.101482660000002,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,32,1,32,MI,Detroit,2622000,26163506400.000000000000000,2622000-26163506400,3095,18.699999999999999,19.199999999999999,"(42.42259937530, -83.0523153219)",42.422599380000001,-83.052315320000005,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,33,1,33,MI,Detroit,2622000,26163501600.000000000000000,2622000-26163501600,1997,18.800000000000001,19.100000000000001,"(42.41291320190, -82.9207519008)",42.412913199999998,-82.920751899999999,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,34,1,34,MI,Detroit,2622000,26163532400.000000000000000,2622000-26163532400,1635,19.000000000000000,21.800000000000001,"(42.37845021680, -83.0840722766)",42.378450219999998,-83.084072280000001,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,35,1,35,MI,Detroit,2622000,26163527300.000000000000000,2622000-26163527300,1275,18.600000000000001,20.199999999999999,"(42.34571811320, -83.1184379212)",42.345718110000000,-83.118437920000005,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,36,1,36,MI,Detroit,2622000,26163504000.000000000000000,2622000-26163504000,1483,18.500000000000000,18.199999999999999,"(42.41697934610, -82.9776759166)",42.416979349999998,-82.977675919999996,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,37,1,37,MI,Detroit,2622000,26163527200.000000000000000,2622000-26163527200,1190,19.300000000000001,20.899999999999999,"(42.35159455370, -83.1186142248)",42.351594550000002,-83.118614219999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,38,1,38,MI,Detroit,2622000,26163542700.000000000000000,2622000-26163542700,937,19.300000000000001,18.699999999999999,"(42.38246119580, -83.2268099719)",42.382461200000002,-83.226809970000005,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,39,1,39,MI,Detroit,2622000,26163535200.000000000000000,2622000-26163535200,2487,19.399999999999999,20.600000000000001,"(42.37830057740, -83.1753986397)",42.378300580000001,-83.175398639999997,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,40,1,40,MI,Detroit,2622000,26163512400.000000000000000,2622000-26163512400,1481,19.699999999999999,21.600000000000001,"(42.39088675030, -82.9560714667)",42.390886750000000,-82.956071469999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,41,1,41,MI,Detroit,2622000,26163510500.000000000000000,2622000-26163510500,3723,20.800000000000001,21.800000000000001,"(42.40865387720, -83.0689074155)",42.408653880000003,-83.068907420000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,42,1,42,MI,Detroit,2622000,26163525000.000000000000000,2622000-26163525000,1104,21.800000000000001,23.500000000000000,"(42.30194753120, -83.0966074457)",42.301947530000000,-83.096607449999993,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,43,1,43,MI,Detroit,2622000,26163504800.000000000000000,2622000-26163504800,793,21.500000000000000,25.100000000000001,"(42.40896976460, -83.0133704665)",42.408969759999998,-83.013370469999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,44,1,44,MI,Detroit,2622000,26163524300.000000000000000,2622000-26163524300,2812,19.899999999999999,19.600000000000001,"(42.29989136320, -83.1336736169)",42.299891359999997,-83.133673619999996,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,45,1,45,MI,Detroit,2622000,26163521500.000000000000000,2622000-26163521500,1690,19.199999999999999,20.100000000000001,"(42.33686019220, -83.0763917354)",42.336860190000003,-83.076391740000005,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,46,1,46,MI,Detroit,2622000,26163546800.000000000000000,2622000-26163546800,3171,20.500000000000000,21.500000000000000,"(42.36975678050, -83.2297903717)",42.369756780000003,-83.229790370000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,47,1,47,MI,Detroit,2622000,26163514100.000000000000000,2622000-26163514100,3486,21.600000000000001,24.199999999999999,"(42.37983036900, -82.9893986081)",42.379830370000001,-82.989398609999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,48,1,48,MI,Detroit,2622000,26163518400.000000000000000,2622000-26163518400,630,20.300000000000001,24.199999999999999,"(42.36982865480, -83.0441079178)",42.369828650000002,-83.044107920000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,49,1,49,MI,Detroit,2622000,26163544300.000000000000000,2622000-26163544300,2549,20.300000000000001,21.399999999999999,"(42.40869039630, -83.2749744951)",42.408690399999998,-83.274974499999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,50,1,50,MI,Detroit,2622000,26163516600.000000000000000,2622000-26163516600,2058,19.300000000000001,21.199999999999999,"(42.34136443680, -83.0201883504)",42.341364440000000,-83.020188349999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,51,1,51,MI,Detroit,2622000,26163510400.000000000000000,2622000-26163510400,976,19.000000000000000,21.100000000000001,"(42.41473858160, -83.0760855753)",42.414738579999998,-83.076085579999997,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,52,1,52,MI,Detroit,2622000,26163507200.000000000000000,2622000-26163507200,1434,18.600000000000001,22.199999999999999,"(42.42091924340, -83.0737640379)",42.420919240000003,-83.073764040000000,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,53,1,53,MI,Detroit,2622000,26163506800.000000000000000,2622000-26163506800,3865,19.199999999999999,20.899999999999999,"(42.44385110140, -83.0676404166)",42.443851100000003,-83.067640420000004,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,54,1,54,MI,Detroit,2622000,26163546000.000000000000000,2622000-26163546000,3674,21.199999999999999,20.699999999999999,"(42.35409638380, -83.2261439772)",42.354096380000001,-83.226143980000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,55,1,55,MI,Detroit,2622000,26163526000.000000000000000,2622000-26163526000,2984,22.100000000000001,22.300000000000001,"(42.32593563900, -83.1429718619)",42.325935639999997,-83.142971860000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,56,1,56,MI,Detroit,2622000,26163541100.000000000000000,2622000-26163541100,3636,22.500000000000000,23.399999999999999,"(42.42225613160, -83.2439580761)",42.422256130000001,-83.243958079999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,57,1,57,MI,Detroit,2622000,26163504300.000000000000000,2622000-26163504300,2695,19.100000000000001,20.100000000000001,"(42.40557641920, -82.9803157033)",42.405576420000003,-82.980315700000006,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,58,1,58,MI,Detroit,2622000,26163546100.000000000000000,2622000-26163546100,4185,18.699999999999999,17.600000000000001,"(42.35085703110, -83.2405854766)",42.350857030000000,-83.240585479999993,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,59,1,59,MI,Detroit,2622000,26163526100.000000000000000,2622000-26163526100,2631,24.300000000000001,23.399999999999999,"(42.33347785370, -83.1520873451)",42.333477850000001,-83.152087350000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,60,1,60,MI,Detroit,2622000,26163518800.000000000000000,2622000-26163518800,795,20.300000000000001,24.699999999999999,"(42.35970171930, -83.0372367802)",42.359701719999997,-83.037236780000001,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,61,1,61,MI,Detroit,2622000,26163544200.000000000000000,2622000-26163544200,2467,21.199999999999999,22.500000000000000,"(42.40736898400, -83.2619699597)",42.407368980000001,-83.261969960000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,62,1,62,MI,Detroit,2622000,26163520400.000000000000000,2622000-26163520400,1835,20.000000000000000,17.600000000000001,"(42.34815612560, -83.0675931006)",42.348156130000000,-83.067593099999996,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,63,1,63,MI,Detroit,2622000,26163545300.000000000000000,2622000-26163545300,2162,19.199999999999999,21.699999999999999,"(42.36160371550, -83.2068680973)",42.361603719999998,-83.206868099999994,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,64,1,64,MI,Detroit,2622000,26163512900.000000000000000,2622000-26163512900,1639,24.000000000000000,27.300000000000001,"(42.37554770240, -82.9504676513)",42.375547699999998,-82.950467649999993,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,65,1,65,MI,Detroit,2622000,26163500900.000000000000000,2622000-26163500900,4035,20.899999999999999,20.500000000000000,"(42.42235483440, -82.9475921724)",42.422354830000003,-82.947592169999993,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,66,1,66,MI,Detroit,2622000,26163516300.000000000000000,2622000-26163516300,890,21.600000000000001,27.699999999999999,"(42.35957132070, -83.0152241809)",42.359571320000001,-83.015224180000004,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,67,1,67,MI,Detroit,2622000,26163517500.000000000000000,2622000-26163517500,2192,18.699999999999999,23.800000000000001,"(42.35413273920, -83.0560746762)",42.354132739999997,-83.056074679999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,68,1,68,MI,Detroit,2622000,26163506500.000000000000000,2622000-26163506500,2256,20.500000000000000,23.300000000000001,"(42.42987603140, -83.0459796776)",42.429876030000003,-83.045979680000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,69,1,69,MI,Detroit,2622000,26163546400.000000000000000,2622000-26163546400,1281,19.699999999999999,20.100000000000001,"(42.37543991860, -83.2413545430)",42.375439919999998,-83.241354540000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,70,1,70,MI,Detroit,2622000,26163525500.000000000000000,2622000-26163525500,1191,22.399999999999999,25.100000000000001,"(42.33401390860, -83.1093552158)",42.334013910000003,-83.109355219999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,71,1,71,MI,Detroit,2622000,26163501500.000000000000000,2622000-26163501500,4095,19.000000000000000,19.199999999999999,"(42.41834579570, -82.9264928932)",42.418345799999997,-82.926492890000006,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,72,1,72,MI,Detroit,2622000,26163526500.000000000000000,2622000-26163526500,2482,20.500000000000000,22.899999999999999,"(42.34817714610, -83.1404328558)",42.348177149999998,-83.140432860000004,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,73,1,73,MI,Detroit,2622000,26163525700.000000000000000,2622000-26163525700,5004,20.000000000000000,19.800000000000001,"(42.32679557280, -83.1262620269)",42.326795570000002,-83.126262030000007,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,74,1,74,MI,Detroit,2622000,26163504100.000000000000000,2622000-26163504100,1748,21.399999999999999,22.199999999999999,"(42.41538843000, -82.9679697603)",42.415388430000000,-82.967969760000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,75,1,75,MI,Detroit,2622000,26163534400.000000000000000,2622000-26163534400,1958,19.100000000000001,21.300000000000001,"(42.36932580730, -83.1588592447)",42.369325809999999,-83.158859239999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,76,1,76,MI,Detroit,2622000,26163506200.000000000000000,2622000-26163506200,2285,20.800000000000001,21.600000000000001,"(42.43747976440, -83.0316910115)",42.437479760000002,-83.031691010000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,77,1,77,MI,Detroit,2622000,26163545600.000000000000000,2622000-26163545600,4553,20.399999999999999,20.399999999999999,"(42.33990079320, -83.2060507547)",42.339900790000002,-83.206050750000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,78,1,78,MI,Detroit,2622000,26163531700.000000000000000,2622000-26163531700,2070,20.899999999999999,25.000000000000000,"(42.39801164830, -83.1171525196)",42.398011650000001,-83.117152520000005,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,79,1,79,MI,Detroit,2622000,26163501900.000000000000000,2622000-26163501900,3055,20.500000000000000,20.199999999999999,"(42.39526041420, -82.9401002068)",42.395260409999999,-82.940100209999997,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,80,1,80,MI,Detroit,2622000,26163537300.000000000000000,2622000-26163537300,2750,19.300000000000001,20.500000000000000,"(42.38482828690, -83.1918280091)",42.384828290000002,-83.191828009999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,81,1,81,MI,Detroit,2622000,26163503400.000000000000000,2622000-26163503400,1557,19.699999999999999,19.399999999999999,"(42.43899745450, -82.9801545657)",42.438997450000002,-82.980154569999996,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,82,1,82,MI,Detroit,2622000,26163523100.000000000000000,2622000-26163523100,1648,19.000000000000000,18.000000000000000,"(42.32595111190, -83.1023817231)",42.325951109999998,-83.102381719999997,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,83,1,83,MI,Detroit,2622000,26163543700.000000000000000,2622000-26163543700,2649,24.699999999999999,23.500000000000000,"(42.38946352950, -83.2386146817)",42.389463530000000,-83.238614679999998,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,84,1,84,MI,Detroit,2622000,26163507800.000000000000000,2622000-26163507800,772,22.199999999999999,24.100000000000001,"(42.42439209420, -83.0970383726)",42.424392089999998,-83.097038370000007,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,85,1,85,MI,Detroit,2622000,26163512300.000000000000000,2622000-26163512300,1677,22.699999999999999,26.500000000000000,"(42.38829821770, -82.9663156074)",42.388298220000003,-82.966315609999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,86,1,86,MI,Detroit,2622000,26163500600.000000000000000,2622000-26163500600,3714,20.300000000000001,19.100000000000001,"(42.43152463020, -82.9651766184)",42.431524629999998,-82.965176619999994,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,87,1,87,MI,Detroit,2622000,26163534300.000000000000000,2622000-26163534300,1521,19.300000000000001,21.300000000000001,"(42.37493128890, -83.1627851724)",42.374931289999999,-83.162785170000006,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,88,1,88,MI,Detroit,2622000,26163531900.000000000000000,2622000-26163531900,1425,19.300000000000001,20.699999999999999,"(42.39023870700, -83.1062992759)",42.390238709999998,-83.106299280000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,89,1,89,MI,Detroit,2622000,26163512200.000000000000000,2622000-26163512200,1321,25.899999999999999,25.899999999999999,"(42.39531976240, -82.9768484886)",42.395319760000000,-82.976848489999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,90,1,90,MI,Detroit,2622000,26163524000.000000000000000,2622000-26163524000,2985,20.300000000000001,21.000000000000000,"(42.31698618370, -83.1199144553)",42.316986180000001,-83.119914460000004,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,91,1,91,MI,Detroit,2622000,26163500700.000000000000000,2622000-26163500700,4391,19.300000000000001,18.399999999999999,"(42.42959947920, -82.9473260014)",42.429599480000000,-82.947326000000004,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,92,1,92,MI,Detroit,2622000,26163501700.000000000000000,2622000-26163501700,2357,19.699999999999999,22.100000000000001,"(42.40424250070, -82.9212934609)",42.404242500000002,-82.921293460000001,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,93,1,93,MI,Detroit,2622000,26163526200.000000000000000,2622000-26163526200,3176,22.000000000000000,21.500000000000000,"(42.33720083670, -83.1452621055)",42.337200840000001,-83.145262110000004,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,94,1,94,MI,Detroit,2622000,26163537200.000000000000000,2622000-26163537200,888,19.300000000000001,21.100000000000001,"(42.38814771420, -83.1758563059)",42.388147709999998,-83.175856310000000,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,95,1,95,MI,Detroit,2622000,26163523800.000000000000000,2622000-26163523800,4582,21.199999999999999,21.300000000000001,"(42.30788423670, -83.1139925631)",42.307884240000000,-83.113992560000000,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,96,1,96,MI,Detroit,2622000,26163545200.000000000000000,2622000-26163545200,3280,18.500000000000000,18.600000000000001,"(42.36882264640, -83.2069235030)",42.368822649999998,-83.206923500000002,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,2,3.500000000000000
-1,1,97,1,97,MI,Detroit,2622000,26163501100.000000000000000,2622000-26163501100,3762,20.199999999999999,20.500000000000000,"(42.41283170360, -82.9601611831)",42.412831699999998,-82.960161180000000,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,98,1,98,MI,Detroit,2622000,26163530300.000000000000000,2622000-26163530300,1891,19.800000000000001,22.600000000000001,"(42.40080287120, -83.1306651194)",42.400802870000000,-83.130665120000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,99,1,99,MI,Detroit,2622000,26163540400.000000000000000,2622000-26163540400,2569,19.300000000000001,23.000000000000000,"(42.41936567810, -83.2091493198)",42.419365679999999,-83.209149319999995,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,100,1,100,MI,Detroit,2622000,26163515900.000000000000000,2622000-26163515900,1643,20.600000000000001,24.199999999999999,"(42.38297538110, -83.0169289609)",42.382975379999998,-83.016928960000001,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,101,1,101,MI,Detroit,2622000,26163516200.000000000000000,2622000-26163516200,774,20.800000000000001,24.100000000000001,"(42.36615587230, -83.0189390239)",42.366155870000000,-83.018939020000005,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,102,1,102,MI,Detroit,2622000,26163546600.000000000000000,2622000-26163546600,2194,22.300000000000001,22.500000000000000,"(42.36105659630, -83.2415450529)",42.361056599999998,-83.241545049999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,103,1,103,MI,Detroit,2622000,26163531500.000000000000000,2622000-26163531500,3018,18.899999999999999,21.500000000000000,"(42.38709709720, -83.1235622667)",42.387097099999998,-83.123562269999994,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,104,1,104,MI,Detroit,2622000,26163522200.000000000000000,2622000-26163522200,655,20.699999999999999,25.300000000000001,"(42.35111869720, -83.1065656019)",42.351118700000001,-83.106565599999996,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,105,1,105,MI,Detroit,2622000,26163511300.000000000000000,2622000-26163511300,2510,21.899999999999999,22.199999999999999,"(42.41544753670, -83.0497684437)",42.415447540000002,-83.049768439999994,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,106,1,106,MI,Detroit,2622000,26163510700.000000000000000,2622000-26163510700,1888,25.199999999999999,24.100000000000001,"(42.39364628950, -83.0398775895)",42.393646290000000,-83.039877590000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,107,1,107,MI,Detroit,2622000,26163545700.000000000000000,2622000-26163545700,2373,19.500000000000000,20.100000000000001,"(42.33282482740, -83.2242629064)",42.332824830000000,-83.224262909999993,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,108,1,108,MI,Detroit,2622000,26163533600.000000000000000,2622000-26163533600,2446,19.699999999999999,22.500000000000000,"(42.35636346090, -83.1217128195)",42.356363459999997,-83.121712819999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,1,3.500000000000000
-1,1,109,1,109,MI,Detroit,2622000,26163503300.000000000000000,2622000-26163503300,4302,19.600000000000001,18.500000000000000,"(42.43831572380, -82.9950446089)",42.438315719999999,-82.995044609999994,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,110,1,110,MI,Detroit,2622000,26163512600.000000000000000,2622000-26163512600,1953,19.699999999999999,22.000000000000000,"(42.38207630180, -82.9560598637)",42.382076300000001,-82.956059859999996,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,111,1,111,MI,Detroit,2622000,26163500300.000000000000000,2622000-26163500300,3137,19.399999999999999,17.600000000000001,"(42.43887220910, -82.9656434905)",42.438872210000000,-82.965643490000005,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,112,1,112,MI,Detroit,2622000,26163543500.000000000000000,2622000-26163543500,1599,22.399999999999999,21.500000000000000,"(42.40404273580, -83.2498755921)",42.404042740000001,-83.249875590000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,113,1,113,MI,Detroit,2622000,26163501300.000000000000000,2622000-26163501300,3836,20.500000000000000,20.500000000000000,"(42.40336899710, -82.9505460927)",42.403368999999998,-82.950546090000003,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,114,1,114,MI,Detroit,2622000,26163530900.000000000000000,2622000-26163530900,2694,18.899999999999999,21.800000000000001,"(42.37530518040, -83.1262758542)",42.375305179999998,-83.126275849999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,115,1,115,MI,Detroit,2622000,26163525600.000000000000000,2622000-26163525600,1671,22.199999999999999,22.600000000000001,"(42.32826437570, -83.1115805458)",42.328264380000000,-83.111580549999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,116,1,116,MI,Detroit,2622000,26163531800.000000000000000,2622000-26163531800,2139,19.100000000000001,23.100000000000001,"(42.39038719980, -83.1146956417)",42.390387199999999,-83.114695639999994,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,117,1,117,MI,Detroit,2622000,26163505500.000000000000000,2622000-26163505500,1472,21.399999999999999,25.100000000000001,"(42.39706323120, -83.0014600621)",42.397063230000001,-83.001460059999999,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
-1,1,118,1,118,MI,Detroit,2622000,26163501000.000000000000000,2622000-26163501000,3499,19.000000000000000,18.500000000000000,"(42.41872757150, -82.9515642538)",42.418727570000001,-82.951564250000004,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,119,1,119,MI,Detroit,2622000,26163521300.000000000000000,2622000-26163521300,954,19.000000000000000,19.399999999999999,"(42.33412311540, -83.0929491034)",42.334123120000001,-83.092949099999998,18.449999999999999,19.699999999999999,1.500000000000000,0.000000000000000,1.500000000000000,3,4.500000000000000
-1,1,120,1,120,MI,Detroit,2622000,26163536400.000000000000000,2622000-26163536400,2868,18.600000000000001,21.000000000000000,"(42.39895699780, -83.1498099956)",42.398957000000003,-83.149810000000002,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,2,4.500000000000000
-1,1,121,1,121,MI,Detroit,2622000,26163523400.000000000000000,2622000-26163523400,2720,19.800000000000001,21.000000000000000,"(42.31965034810, -83.0910904772)",42.319650350000003,-83.091090480000005,18.449999999999999,19.699999999999999,1.500000000000000,1.000000000000000,2.500000000000000,3,5.500000000000000
