Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
32003003428,32,003,003428,75.3,1.6851,2
32003003429,32,003,003429,73.7,1.1528,3
32003003430,32,003,003430,75.3,1.1429,2
32003003500,32,003,003500,72.7,1.6011,3
32003003607,32,003,003607,80,3.1874,1
32003003609,32,003,003609,77.1,1.635,3
32003003610,32,003,003610,75.4,1.2942,1
32003003612,32,003,003612,79.3,1.8671,3
32003003613,32,003,003613,76.7,1.7293,1
32003003615,32,003,003615,77,2.2685,3
32003003616,32,003,003616,69.4,1.5564,3
32003003617,32,003,003617,70.2,2.1224,3
32003003618,32,003,003618,77.6,2.1794,2
32003003619,32,003,003619,82.5,3.8974,3
32003003620,32,003,003620,81,2.6,2
32003003622,32,003,003622,75.2,2.9963,3
32003003624,32,003,003624,76.8,2.1667,2
32003003625,32,003,003625,77.9,2.3095,2
32003003627,32,003,003627,78.8,3.6789,3
32003003628,32,003,003628,80.4,3.5468,3
32003003630,32,003,003630,76.3,1.067,3
32003003631,32,003,003631,76.5,1.7257,2
32003003632,32,003,003632,76.6,2.7835,3
32003003633,32,003,003633,74.4,1.5209,3
32003003634,32,003,003634,77.1,2.7638,3
32003003635,32,003,003635,78.7,1.9997,2
32003003636,32,003,003636,80,3.0415,2
32003003638,32,003,003638,75.6,1.7139,3
32003003639,32,003,003639,77.5,2.289,3
32003003640,32,003,003640,72.6,1.5757,3
32003003641,32,003,003641,78.6,2.4799,3
32003003642,32,003,003642,75.9,3.0388,3
32003003643,32,003,003643,75,1.5387,1
32003003644,32,003,003644,75.5,1.7835,3
32003003700,32,003,003700,70.7,1.5882,3
32003003800,32,003,003800,75.3,1.2305,2
32003004000,32,003,004000,82.1,3.2155,3
32003004100,32,003,004100,75.3,1.423,3
32003004302,32,003,004302,76.3,2.2381,2
32003004401,32,003,004401,73.3,3.0227,3
32003004402,32,003,004402,74.6,3.7128,3
32003004500,32,003,004500,72.2,1.8287,3
32003004601,32,003,004601,71.7,1.3949,3
32003004602,32,003,004602,71.9,1.731,3
32003004707,32,003,004707,75.9,2.2677,2
32003004710,32,003,004710,75.3,2.1847,2
32003004713,32,003,004713,73.7,3.514,1
