Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
11001009602,11,001,009602,66.7,1.6689,1
11001009603,11,001,009603,72.2,1.8034,3
11001009604,11,001,009604,73,1.8468,3
11001009700,11,001,009700,70.3,2.4173,3
11001009801,11,001,009801,73.1,1.4775,2
11001009802,11,001,009802,73.1,1.4958,2
11001009803,11,001,009803,71.7,1.9602,2
11001009804,11,001,009804,71.7,1.6671,3
11001009807,11,001,009807,68.9,1.869,3
11001009810,11,001,009810,71.7,2.2881,2
11001009811,11,001,009811,69.1,2.2534,1
11001009901,11,001,009901,76.2,2.3744,3
11001009902,11,001,009902,74.8,1.3286,2
11001009903,11,001,009903,71.6,2.3377,3
11001009904,11,001,009904,69.7,2.2023,3
11001009905,11,001,009905,67.2,1.9858,1
11001009906,11,001,009906,74.8,1.3928,2
11001009907,11,001,009907,69.6,2.2434,3
11001010100,11,001,010100,80.6,1.7623,3
11001010200,11,001,010200,82.7,2.741,3
11001010300,11,001,010300,78.7,1.8628,3
11001010400,11,001,010400,70,1.751,3
11001010500,11,001,010500,80.1,1.9691,2
11001010600,11,001,010600,75.2,2.1178,3
11001010900,11,001,010900,72.2,2.513,3
11001011000,11,001,011000,77.2,1.5983,3
11001011100,11,001,011100,74.2,1.1934,3
