Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
26163542400,26,163,542400,69.2,1.655,1
26163534400,26,163,534400,70.1,2.0282,3
26163536500,26,163,536500,72,2.0474,3
26163524700,26,163,524700,69.4,1.2179,3
26163533200,26,163,533200,69.5,2.375,3
26163506200,26,163,506200,72,1.1643,2
26163535000,26,163,535000,72,1.6449,2
26163531700,26,163,531700,70.7,3.1094,3
26163517000,26,163,517000,79,1.0913,2
26163501900,26,163,501900,72,1.2478,2
26163504900,26,163,504900,70.4,1.6836,3
26163521400,26,163,521400,78.8,2.3378,2
26163537500,26,163,537500,72,1.4734,2
26163546700,26,163,546700,72,3.8699,2
26163540300,26,163,540300,73.1,1.7062,3
26163503400,26,163,503400,72,2.1558,2
26163523100,26,163,523100,74.7,1.5655,2
26163506600,26,163,506600,71.9,2.5758,3
26163501100,26,163,501100,75.7,2.7608,3
26163515900,26,163,515900,73.2,2.3073,3
26163512300,26,163,512300,67.5,2.3701,3
26163500600,26,163,500600,71,2.4235,3
26163506900,26,163,506900,71.3,1.9988,3
26163515300,26,163,515300,66.7,1.7936,3
26163501000,26,163,501000,70.8,1.8431,3
26163524000,26,163,524000,74.1,2.0691,3
26163500700,26,163,500700,73.4,2.8129,3
26163538300,26,163,538300,70.7,1.986,3
26163526200,26,163,526200,74.1,2.2772,1
26163541800,26,163,541800,71.8,3.8822,1
26163536100,26,163,536100,71.7,2.2041,1
26163502000,26,163,502000,67.9,2.1703,3
26163535700,26,163,535700,68.6,2.4241,1
26163537200,26,163,537200,71.8,1.586,2
26163523800,26,163,523800,74.7,2.4898,3
26163534700,26,163,534700,73.5,2.0347,3
26163545200,26,163,545200,72.1,2.0981,3
26163543200,26,163,543200,72.8,2.5373,3
26163541000,26,163,541000,70.9,1.4524,3
26163511300,26,163,511300,71.6,1.7453,2
26163532200,26,163,532200,68.9,1.7531,3
26163514500,26,163,514500,66.5,2.3236,3
26163541500,26,163,541500,75.2,1.6669,3
26163540400,26,163,540400,72,2.2884,3
26163531300,26,163,531300,73.4,1.5132,2
26163507400,26,163,507400,68.9,1.8065,3
26163541200,26,163,541200,75.1,3.8277,3
26163540700,26,163,540700,73.7,1.6942,3
26163538800,26,163,538800,71.3,3.724,1
26163546600,26,163,546600,70.6,1.816,3
26163531500,26,163,531500,71.9,1.6246,3
26163524800,26,163,524800,72.5,1.67,3
26163542900,26,163,542900,75.6,2.5204,3
26163539100,26,163,539100,71.7,2.0852,3
26163500200,26,163,500200,71,2.713,3
26163532600,26,163,532600,73.2,2.5243,3
26163533600,26,163,533600,71.1,1.8585,3
26163503300,26,163,503300,68.4,1.97,1
26163512600,26,163,512600,71.6,1.3276,2
26163500300,26,163,500300,67.9,2.296,3
26163543500,26,163,543500,71.6,2.1096,2
26163503200,26,163,503200,72,2.252,2
26163501300,26,163,501300,75.4,2.5797,1
26163540500,26,163,540500,74.7,2.1898,3
26163530900,26,163,530900,66,3.0564,3
26163533500,26,163,533500,72,1.3877,2
26163539000,26,163,539000,71.5,2.0165,3
26163515400,26,163,515400,76.6,2.0564,3
26163525600,26,163,525600,75.6,2.2133,2
26163537600,26,163,537600,70.6,1.7391,3
26163531800,26,163,531800,70.9,2.0599,3
26163505500,26,163,505500,71.6,2.3239,3
26163539300,26,163,539300,74.9,1.7432,1
26163521300,26,163,521300,72.8,2.6962,2
26163535400,26,163,535400,72.5,2.5463,3
26163544100,26,163,544100,69,1.8224,3
26163542500,26,163,542500,77.6,2.9706,3
26163536400,26,163,536400,68,2.0936,3
26163523400,26,163,523400,75,1.4918,2
26163507000,26,163,507000,74,2.0528,3
26163522400,26,163,522400,66.4,2.916,3
26163506300,26,163,506300,69.3,1.9556,3
26163517100,26,163,517100,79,3.7921,3
26163501800,26,163,501800,73.5,1.8619,3
26163538700,26,163,538700,72,1.739,3
26163541700,26,163,541700,71.6,1.3924,2
26163533900,26,163,533900,74.4,1.6599,2
26163534300,26,163,534300,71.6,1.7019,2
26163533000,26,163,533000,71.9,2.2403,3
26163543600,26,163,543600,65.7,2.3751,3
26163543100,26,163,543100,78.2,2.0048,3
26163533300,26,163,533300,72,1.5077,2
26163503600,26,163,503600,70.9,2.7814,3
26163542200,26,163,542200,71.5,1.9739,3
26163534200,26,163,534200,70.7,1.6431,3
26163510700,26,163,510700,76,3.2564,3
26163512100,26,163,512100,68.8,1.5039,3
26163524100,26,163,524100,75.6,1.4644,2
26163525500,26,163,525500,74.7,1.8065,2
26163534100,26,163,534100,72.9,3.7437,3
26163516500,26,163,516500,74,2.3772,3
26163526300,26,163,526300,73.6,3.5286,1
26163545400,26,163,545400,71.8,3.3371,2
26163537300,26,163,537300,69.6,1.8702,3
26163539500,26,163,539500,71.8,2.9865,3
26163508000,26,163,508000,71.8,1.4627,2
26163506700,26,163,506700,72.9,2.3435,3
26163545100,26,163,545100,63.7,2.4702,3
26163521100,26,163,521100,77.4,1.672,2
26163530200,26,163,530200,75.4,1.8587,3
26163539400,26,163,539400,73.3,1.5729,3
26163513900,26,163,513900,71.6,1.1169,2
26163546900,26,163,546900,70.6,2.5952,3
26163540100,26,163,540100,72,1.1993,2
26163536800,26,163,536800,71.5,2.3879,3
26163520800,26,163,520800,81.7,3.4792,3
26163539600,26,163,539600,72.1,2.4257,3
26163505100,26,163,505100,77.4,2.4781,3
26163535500,26,163,535500,69.2,3.9974,3
26163545900,26,163,545900,72.4,1.7272,2
26163522300,26,163,522300,64.7,2.4756,3
26163521900,26,163,521900,74.8,1.3803,2
26163542100,26,163,542100,68.4,1.6158,3
