OID,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_Trac,Population,MHLTH_Crud,PHLTH_Crud,Geolocatio,lat,long,MHLTH_Medi,PHLTH_Medi,MHLTH,PHLTH,Health,StateAbb_1,PlaceNam_1,PlaceFIP_1,TractFIP_1,Place_Tr_1,Populati_1,MHLTH_Cr_1,PHLTH_Cr_1,Geolocat_1,lat_1,long_1,MHLTH_Me_1,PHLTH_Me_1,Distance,Dist_HLTH
-1,1,10,1,10,OK,Oklahoma City,4055000,40109106914.000000000000000,4055000-40109106914,2022,18.600000000000001,18.100000000000001,"(35.48425217620, -97.6264264069)",35.484252179999999,-97.626426409999993,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106914.000000000000000,4055000-40109106914,2022,18.600000000000001,18.100000000000001,"(35.48425217620, -97.6264264069)",35.484252179999999,-97.626426409999993,14,13.550000000000001,2,4.500000000000000
-1,1,11,1,11,OK,Oklahoma City,4055000,40109106601.000000000000000,4055000-40109106601,3009,14.600000000000000,14.199999999999999,"(35.51675748420, -97.5745987874)",35.516757480000003,-97.574598789999996,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106601.000000000000000,4055000-40109106601,3009,14.600000000000000,14.199999999999999,"(35.51675748420, -97.5745987874)",35.516757480000003,-97.574598789999996,14,13.550000000000001,2,4.500000000000000
-1,1,12,1,12,OK,Oklahoma City,4055000,40027202006.000000000000000,4055000-40027202006,2854,15.500000000000000,13.000000000000000,"(35.37023359710, -97.5256306287)",35.370233599999999,-97.525630629999995,14,13.550000000000001,1.500000000000000,0.000000000000000,1.500000000000000,OK,Oklahoma City,4055000,40027202006.000000000000000,4055000-40027202006,2854,15.500000000000000,13.000000000000000,"(35.37023359710, -97.5256306287)",35.370233599999999,-97.525630629999995,14,13.550000000000001,3,4.500000000000000
-1,1,13,1,13,OK,Oklahoma City,4055000,40109108602.000000000000000,4055000-40109108602,935,14.400000000000000,16.800000000000001,"(35.43574467310, -97.6101297911)",35.435744669999998,-97.610129790000002,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109108602.000000000000000,4055000-40109108602,935,14.400000000000000,16.800000000000001,"(35.43574467310, -97.6101297911)",35.435744669999998,-97.610129790000002,14,13.550000000000001,1,3.500000000000000
-1,1,14,1,14,OK,Oklahoma City,4055000,40109103500.000000000000000,4055000-40109103500,351,24.100000000000001,26.399999999999999,"(35.46324828490, -97.5362568203)",35.463248280000002,-97.536256820000006,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109103500.000000000000000,4055000-40109103500,351,24.100000000000001,26.399999999999999,"(35.46324828490, -97.5362568203)",35.463248280000002,-97.536256820000006,14,13.550000000000001,2,4.500000000000000
-1,1,15,1,15,OK,Oklahoma City,4055000,40109100400.000000000000000,4055000-40109100400,2370,17.199999999999999,19.399999999999999,"(35.50043161420, -97.4855750766)",35.500431610000000,-97.485575080000004,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109100400.000000000000000,4055000-40109100400,2370,17.199999999999999,19.399999999999999,"(35.50043161420, -97.4855750766)",35.500431610000000,-97.485575080000004,14,13.550000000000001,3,5.500000000000000
-1,1,16,1,16,OK,Oklahoma City,4055000,40109104100.000000000000000,4055000-40109104100,3145,21.399999999999999,21.600000000000001,"(35.44989311800, -97.5378830235)",35.449893119999999,-97.537883019999995,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109104100.000000000000000,4055000-40109104100,3145,21.399999999999999,21.600000000000001,"(35.44989311800, -97.5378830235)",35.449893119999999,-97.537883019999995,14,13.550000000000001,3,5.500000000000000
-1,1,17,1,17,OK,Oklahoma City,4055000,40109107001.000000000000000,4055000-40109107001,5885,20.199999999999999,20.500000000000000,"(35.42727764290, -97.5846365309)",35.427277640000000,-97.584636529999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109107001.000000000000000,4055000-40109107001,5885,20.199999999999999,20.500000000000000,"(35.42727764290, -97.5846365309)",35.427277640000000,-97.584636529999997,14,13.550000000000001,2,4.500000000000000
-1,1,18,1,18,OK,Oklahoma City,4055000,40109107002.000000000000000,4055000-40109107002,1918,17.500000000000000,16.500000000000000,"(35.45877412160, -97.5854291590)",35.458774120000001,-97.585429160000004,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109107002.000000000000000,4055000-40109107002,1918,17.500000000000000,16.500000000000000,"(35.45877412160, -97.5854291590)",35.458774120000001,-97.585429160000004,14,13.550000000000001,0,2.500000000000000
-1,1,19,1,19,OK,Oklahoma City,4055000,40027202302.000000000000000,4055000-40027202302,4661,15.699999999999999,15.500000000000000,"(35.34357268090, -97.1975345390)",35.343572680000001,-97.197534540000007,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40027202302.000000000000000,4055000-40027202302,4661,15.699999999999999,15.500000000000000,"(35.34357268090, -97.1975345390)",35.343572680000001,-97.197534540000007,14,13.550000000000001,0,2.500000000000000
-1,1,20,1,20,OK,Oklahoma City,4055000,40109109100.000000000000000,4055000-40109109100,251,19.000000000000000,25.899999999999999,"(35.47123705450, -97.5142868270)",35.471237049999999,-97.514286830000003,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109109100.000000000000000,4055000-40109109100,251,19.000000000000000,25.899999999999999,"(35.47123705450, -97.5142868270)",35.471237049999999,-97.514286830000003,14,13.550000000000001,3,5.500000000000000
-1,1,21,1,21,OK,Oklahoma City,4055000,40109101300.000000000000000,4055000-40109101300,2895,17.300000000000001,22.000000000000000,"(35.48952149390, -97.4724012950)",35.489521490000001,-97.472401300000001,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109101300.000000000000000,4055000-40109101300,2895,17.300000000000001,22.000000000000000,"(35.48952149390, -97.4724012950)",35.489521490000001,-97.472401300000001,14,13.550000000000001,3,5.500000000000000
-1,1,22,1,22,OK,Oklahoma City,4055000,40109104900.000000000000000,4055000-40109104900,3861,21.500000000000000,23.300000000000001,"(35.42795140300, -97.5146981442)",35.427951399999998,-97.514698139999993,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109104900.000000000000000,4055000-40109104900,3861,21.500000000000000,23.300000000000001,"(35.42795140300, -97.5146981442)",35.427951399999998,-97.514698139999993,14,13.550000000000001,3,5.500000000000000
-1,1,23,1,23,OK,Oklahoma City,4055000,40109103900.000000000000000,4055000-40109103900,3960,23.000000000000000,23.699999999999999,"(35.44569659930, -97.5036555429)",35.445696599999998,-97.503655539999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109103900.000000000000000,4055000-40109103900,3960,23.000000000000000,23.699999999999999,"(35.44569659930, -97.5036555429)",35.445696599999998,-97.503655539999997,14,13.550000000000001,3,5.500000000000000
-1,1,24,1,24,OK,Oklahoma City,4055000,40109105905.000000000000000,4055000-40109105905,2817,16.000000000000000,15.100000000000000,"(35.49692869780, -97.5922231347)",35.496928699999998,-97.592223129999994,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105905.000000000000000,4055000-40109105905,2817,16.000000000000000,15.100000000000000,"(35.49692869780, -97.5922231347)",35.496928699999998,-97.592223129999994,14,13.550000000000001,2,4.500000000000000
-1,1,25,1,25,OK,Oklahoma City,4055000,40109103602.000000000000000,4055000-40109103602,704,26.199999999999999,27.600000000000001,"(35.46012451610, -97.5275319605)",35.460124520000001,-97.527531960000005,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109103602.000000000000000,4055000-40109103602,704,26.199999999999999,27.600000000000001,"(35.46012451610, -97.5275319605)",35.460124520000001,-97.527531960000005,14,13.550000000000001,3,5.500000000000000
-1,1,26,1,26,OK,Oklahoma City,4055000,40109102200.000000000000000,4055000-40109102200,2787,18.100000000000001,18.899999999999999,"(35.48233321650, -97.5745082298)",35.482333220000001,-97.574508230000006,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109102200.000000000000000,4055000-40109102200,2787,18.100000000000001,18.899999999999999,"(35.48233321650, -97.5745082298)",35.482333220000001,-97.574508230000006,14,13.550000000000001,3,5.500000000000000
-1,1,27,1,27,OK,Oklahoma City,4055000,40109105500.000000000000000,4055000-40109105500,3414,20.500000000000000,20.399999999999999,"(35.42421619030, -97.5567343737)",35.424216190000003,-97.556734370000001,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105500.000000000000000,4055000-40109105500,3414,20.500000000000000,20.399999999999999,"(35.42421619030, -97.5567343737)",35.424216190000003,-97.556734370000001,14,13.550000000000001,2,4.500000000000000
-1,1,28,1,28,OK,Oklahoma City,4055000,40109108804.000000000000000,4055000-40109108804,1166,14.300000000000001,16.199999999999999,"(35.53069471840, -97.3145456054)",35.530694720000000,-97.314545609999996,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109108804.000000000000000,4055000-40109108804,1166,14.300000000000001,16.199999999999999,"(35.53069471840, -97.3145456054)",35.530694720000000,-97.314545609999996,14,13.550000000000001,0,2.500000000000000
-1,1,29,1,29,OK,Oklahoma City,4055000,40109108803.000000000000000,4055000-40109108803,1075,14.699999999999999,18.100000000000001,"(35.52221326600, -97.3353704039)",35.522213270000002,-97.335370400000002,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109108803.000000000000000,4055000-40109108803,1075,14.699999999999999,18.100000000000001,"(35.52221326600, -97.3353704039)",35.522213270000002,-97.335370400000002,14,13.550000000000001,2,4.500000000000000
-1,1,30,1,30,OK,Oklahoma City,4055000,40109100800.000000000000000,4055000-40109100800,2405,14.900000000000000,13.699999999999999,"(35.50415559760, -97.5387758080)",35.504155599999997,-97.538775810000004,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109100800.000000000000000,4055000-40109100800,2405,14.900000000000000,13.699999999999999,"(35.50415559760, -97.5387758080)",35.504155599999997,-97.538775810000004,14,13.550000000000001,2,4.500000000000000
-1,1,31,1,31,OK,Oklahoma City,4055000,40109107401.000000000000000,4055000-40109107401,6402,19.500000000000000,19.000000000000000,"(35.39899963590, -97.4502472938)",35.398999640000000,-97.450247289999993,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109107401.000000000000000,4055000-40109107401,6402,19.500000000000000,19.000000000000000,"(35.39899963590, -97.4502472938)",35.398999640000000,-97.450247289999993,14,13.550000000000001,0,2.500000000000000
-1,1,32,1,32,OK,Oklahoma City,4055000,40109107404.000000000000000,4055000-40109107404,3385,14.500000000000000,14.699999999999999,"(35.41552385880, -97.4309152591)",35.415523860000000,-97.430915260000006,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109107404.000000000000000,4055000-40109107404,3385,14.500000000000000,14.699999999999999,"(35.41552385880, -97.4309152591)",35.415523860000000,-97.430915260000006,14,13.550000000000001,2,4.500000000000000
-1,1,33,1,33,OK,Oklahoma City,4055000,40109105202.000000000000000,4055000-40109105202,1156,15.800000000000001,20.100000000000001,"(35.51497305060, -97.4810471111)",35.514973050000002,-97.481047110000006,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105202.000000000000000,4055000-40109105202,1156,15.800000000000001,20.100000000000001,"(35.51497305060, -97.4810471111)",35.514973050000002,-97.481047110000006,14,13.550000000000001,2,4.500000000000000
-1,1,34,1,34,OK,Oklahoma City,4055000,40109100500.000000000000000,4055000-40109100500,1909,15.800000000000001,18.300000000000001,"(35.50062182470, -97.5037855819)",35.500621819999999,-97.503785579999999,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109100500.000000000000000,4055000-40109100500,1909,15.800000000000001,18.300000000000001,"(35.50062182470, -97.5037855819)",35.500621819999999,-97.503785579999999,14,13.550000000000001,1,3.500000000000000
-1,1,35,1,35,OK,Oklahoma City,4055000,40109106707.000000000000000,4055000-40109106707,4529,15.600000000000000,13.500000000000000,"(35.54451645450, -97.6308122587)",35.544516450000003,-97.630812259999999,14,13.550000000000001,1.500000000000000,0.000000000000000,1.500000000000000,OK,Oklahoma City,4055000,40109106707.000000000000000,4055000-40109106707,4529,15.600000000000000,13.500000000000000,"(35.54451645450, -97.6308122587)",35.544516450000003,-97.630812259999999,14,13.550000000000001,0,1.500000000000000
-1,1,36,1,36,OK,Oklahoma City,4055000,40109105903.000000000000000,4055000-40109105903,2856,14.300000000000001,13.500000000000000,"(35.50584625570, -97.5923119445)",35.505846259999998,-97.592311940000002,14,13.550000000000001,1.500000000000000,0.000000000000000,1.500000000000000,OK,Oklahoma City,4055000,40109105903.000000000000000,4055000-40109105903,2856,14.300000000000001,13.500000000000000,"(35.50584625570, -97.5923119445)",35.505846259999998,-97.592311940000002,14,13.550000000000001,2,3.500000000000000
-1,1,37,1,37,OK,Oklahoma City,4055000,40109105906.000000000000000,4055000-40109105906,2813,15.300000000000001,15.600000000000000,"(35.48968825580, -97.5922294617)",35.489688260000001,-97.592229459999999,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105906.000000000000000,4055000-40109105906,2813,15.300000000000001,15.600000000000000,"(35.48968825580, -97.5922294617)",35.489688260000001,-97.592229459999999,14,13.550000000000001,2,4.500000000000000
-1,1,38,1,38,OK,Oklahoma City,4055000,40109105907.000000000000000,4055000-40109105907,4152,16.800000000000001,17.100000000000001,"(35.47922854830, -97.5922292971)",35.479228550000002,-97.592229300000000,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105907.000000000000000,4055000-40109105907,4152,16.800000000000001,17.100000000000001,"(35.47922854830, -97.5922292971)",35.479228550000002,-97.592229300000000,14,13.550000000000001,3,5.500000000000000
-1,1,39,1,39,OK,Oklahoma City,4055000,40109105904.000000000000000,4055000-40109105904,3829,17.500000000000000,16.500000000000000,"(35.50363031340, -97.5748525591)",35.503630309999998,-97.574852559999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105904.000000000000000,4055000-40109105904,3829,17.500000000000000,16.500000000000000,"(35.50363031340, -97.5748525591)",35.503630309999998,-97.574852559999997,14,13.550000000000001,3,5.500000000000000
-1,1,40,1,40,OK,Oklahoma City,4055000,40109102100.000000000000000,4055000-40109102100,2148,14.699999999999999,13.699999999999999,"(35.48960000270, -97.5745212765)",35.489600000000003,-97.574521279999999,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109102100.000000000000000,4055000-40109102100,2148,14.699999999999999,13.699999999999999,"(35.48960000270, -97.5745212765)",35.489600000000003,-97.574521279999999,14,13.550000000000001,3,5.500000000000000
-1,1,41,1,41,OK,Oklahoma City,4055000,40109102600.000000000000000,4055000-40109102600,437,22.500000000000000,17.199999999999999,"(35.47884113390, -97.5074212609)",35.478841129999999,-97.507421260000001,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109102600.000000000000000,4055000-40109102600,437,22.500000000000000,17.199999999999999,"(35.47884113390, -97.5074212609)",35.478841129999999,-97.507421260000001,14,13.550000000000001,3,5.500000000000000
-1,1,42,1,42,OK,Oklahoma City,4055000,40109105800.000000000000000,4055000-40109105800,819,22.300000000000001,24.600000000000001,"(35.47142528460, -97.5567287550)",35.471425279999998,-97.556728759999999,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109105800.000000000000000,4055000-40109105800,819,22.300000000000001,24.600000000000001,"(35.47142528460, -97.5567287550)",35.471425279999998,-97.556728759999999,14,13.550000000000001,3,5.500000000000000
-1,1,43,1,43,OK,Oklahoma City,4055000,40109104600.000000000000000,4055000-40109104600,1076,19.199999999999999,20.100000000000001,"(35.43987893220, -97.5257933357)",35.439878929999999,-97.525793340000007,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109104600.000000000000000,4055000-40109104600,1076,19.199999999999999,20.100000000000001,"(35.43987893220, -97.5257933357)",35.439878929999999,-97.525793340000007,14,13.550000000000001,1,3.500000000000000
-1,1,44,1,44,OK,Oklahoma City,4055000,40109103400.000000000000000,4055000-40109103400,373,26.100000000000001,31.000000000000000,"(35.46908809340, -97.5435693266)",35.469088090000000,-97.543569329999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109103400.000000000000000,4055000-40109103400,373,26.100000000000001,31.000000000000000,"(35.46908809340, -97.5435693266)",35.469088090000000,-97.543569329999997,14,13.550000000000001,2,4.500000000000000
-1,1,45,1,45,OK,Oklahoma City,4055000,40109104000.000000000000000,4055000-40109104000,227,21.000000000000000,24.600000000000001,"(35.45263016620, -97.5187136459)",35.452630169999999,-97.518713649999995,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109104000.000000000000000,4055000-40109104000,227,21.000000000000000,24.600000000000001,"(35.45263016620, -97.5187136459)",35.452630169999999,-97.518713649999995,14,13.550000000000001,3,5.500000000000000
-1,1,46,1,46,OK,Oklahoma City,4055000,40109104200.000000000000000,4055000-40109104200,2379,21.600000000000001,22.800000000000001,"(35.43448090800, -97.5638242537)",35.434480909999998,-97.563824249999996,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109104200.000000000000000,4055000-40109104200,2379,21.600000000000001,22.800000000000001,"(35.43448090800, -97.5638242537)",35.434480909999998,-97.563824249999996,14,13.550000000000001,3,5.500000000000000
-1,1,47,1,47,OK,Oklahoma City,4055000,40109109001.000000000000000,4055000-40109109001,228,14.400000000000000,15.800000000000001,"(35.61491042820, -97.2339075823)",35.614910430000002,-97.233907579999993,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109109001.000000000000000,4055000-40109109001,228,14.400000000000000,15.800000000000001,"(35.61491042820, -97.2339075823)",35.614910430000002,-97.233907579999993,14,13.550000000000001,0,2.500000000000000
-1,1,48,1,48,OK,Oklahoma City,4055000,40109106301.000000000000000,4055000-40109106301,3583,19.300000000000001,19.699999999999999,"(35.55833119260, -97.5225461546)",35.558331189999997,-97.522546149999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106301.000000000000000,4055000-40109106301,3583,19.300000000000001,19.699999999999999,"(35.55833119260, -97.5225461546)",35.558331189999997,-97.522546149999997,14,13.550000000000001,2,4.500000000000000
-1,1,49,1,49,OK,Oklahoma City,4055000,40109106303.000000000000000,4055000-40109106303,3283,16.399999999999999,16.300000000000001,"(35.56110513920, -97.5364170564)",35.561105140000002,-97.536417060000005,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106303.000000000000000,4055000-40109106303,3283,16.399999999999999,16.300000000000001,"(35.56110513920, -97.5364170564)",35.561105140000002,-97.536417060000005,14,13.550000000000001,1,3.500000000000000
-1,1,50,1,50,OK,Oklahoma City,4055000,40109106302.000000000000000,4055000-40109106302,4564,19.100000000000001,17.800000000000001,"(35.58010390000, -97.5226861948)",35.580103899999997,-97.522686190000002,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106302.000000000000000,4055000-40109106302,4564,19.100000000000001,17.800000000000001,"(35.58010390000, -97.5226861948)",35.580103899999997,-97.522686190000002,14,13.550000000000001,1,3.500000000000000
-1,1,51,1,51,OK,Oklahoma City,4055000,40109101200.000000000000000,4055000-40109101200,1196,14.699999999999999,11.500000000000000,"(35.49681999240, -97.5168565116)",35.496819989999999,-97.516856509999997,14,13.550000000000001,1.500000000000000,0.000000000000000,1.500000000000000,OK,Oklahoma City,4055000,40109101200.000000000000000,4055000-40109101200,1196,14.699999999999999,11.500000000000000,"(35.49681999240, -97.5168565116)",35.496819989999999,-97.516856509999997,14,13.550000000000001,3,4.500000000000000
-1,1,52,1,52,OK,Oklahoma City,4055000,40109106912.000000000000000,4055000-40109106912,2940,17.100000000000001,16.199999999999999,"(35.47101844590, -97.6556825380)",35.471018450000003,-97.655682540000001,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106912.000000000000000,4055000-40109106912,2940,17.100000000000001,16.199999999999999,"(35.47101844590, -97.6556825380)",35.471018450000003,-97.655682540000001,14,13.550000000000001,3,5.500000000000000
-1,1,53,1,53,OK,Oklahoma City,4055000,40109107306.000000000000000,4055000-40109107306,3787,19.199999999999999,18.699999999999999,"(35.41355127270, -97.4769900510)",35.413551269999999,-97.476990049999998,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109107306.000000000000000,4055000-40109107306,3787,19.199999999999999,18.699999999999999,"(35.41355127270, -97.4769900510)",35.413551269999999,-97.476990049999998,14,13.550000000000001,2,4.500000000000000
-1,1,54,1,54,OK,Oklahoma City,4055000,40109106913.000000000000000,4055000-40109106913,3904,18.500000000000000,17.100000000000001,"(35.47185632330, -97.6209996848)",35.471856320000001,-97.620999679999997,14,13.550000000000001,1.500000000000000,1.000000000000000,2.500000000000000,OK,Oklahoma City,4055000,40109106913.000000000000000,4055000-40109106913,3904,18.500000000000000,17.100000000000001,"(35.47185632330, -97.6209996848)",35.471856320000001,-97.620999679999997,14,13.550000000000001,1,3.500000000000000
